mort,category,geography,YEAR,SEX,deaths,population,crude_rate_per_100000,age_standardised_rate_per_100000,rate_ratio,premature_deaths,premature_deaths_percent,premature_deaths_asr_per_100000,potential_years_of_life_lost,pyll_rate_per_1000,potentially_avoidable_deaths,pad_percent,pad_asr_per_100000,median_age
LGA32080,Local Government Area (LGA),Cairns,2019,Persons,983,"167,145",588.3,586.6,1.12,469,47.7,254.1,"8,174",51.5,259,55.3,144.2,76.0
LGA32080,Local Government Area (LGA),Cairns,2020,Persons,"1,012","168,710",599.8,580.8,1.18,457,45.2,242.8,"8,109",50.8,217,47.5,118.6,76.6
LGA32080,Local Government Area (LGA),Cairns,2021,Persons,"1,032","169,257",609.5,569.0,1.12,443,42.9,231.4,"7,698",48.2,206,46.6,112.6,78.2
LGA32080,Local Government Area (LGA),Cairns,2022,Persons,"1,151","171,997",669.4,595.3,1.09,499,43.3,252.8,"8,243",51.1,240,48.2,124.6,77.6
LGA32080,Local Government Area (LGA),Cairns,2023,Persons,"1,090","175,425",621.3,539.6,1.05,451,41.3,220.9,"6,480",39.5,222,49.4,111.9,78.1
LGA32250,Local Government Area (LGA),Carpentaria,2019,Persons,13,"2,158",608.0,538.9,1.05,9,71.0,,229,108.4,6,,,62.3
LGA32250,Local Government Area (LGA),Carpentaria,2020,Persons,13,"2,155",589.4,538.9,1.05,10,76.7,,225,107.1,6,,,60.0
LGA32250,Local Government Area (LGA),Carpentaria,2021,Persons,15,"2,153",688.0,538.9,1.05,11,74.3,,211,100.5,6,57.7,,67.5
LGA32250,Local Government Area (LGA),Carpentaria,2022,Persons,14,"2,165",664.8,538.9,1.05,10,67.6,,222,105.7,6,,,61.0
LGA32250,Local Government Area (LGA),Carpentaria,2023,Persons,11,"2,199",500.5,538.9,1.05,8,69.2,,130,61.1,5,,,69.0
LGA32260,Local Government Area (LGA),Cassowary Coast,2019,Persons,279,"29,567",942.4,622.3,1.19,108,38.6,276.6,"1,620",60.0,50,46.1,141.9,80.1
LGA32260,Local Government Area (LGA),Cassowary Coast,2020,Persons,261,"29,607",880.6,575.1,1.17,98,37.4,250.6,"1,374",51.0,53,54.8,138.3,80.1
LGA32260,Local Government Area (LGA),Cassowary Coast,2021,Persons,275,"29,503",933.6,596.5,1.18,100,36.4,258.8,"1,659",62.0,54,53.4,146.9,80.6
LGA32260,Local Government Area (LGA),Cassowary Coast,2022,Persons,327,"29,591",1103.7,688.5,1.26,133,40.8,323.6,"2,042",76.3,69,51.5,178.7,79.4
LGA32260,Local Government Area (LGA),Cassowary Coast,2023,Persons,282,"29,944",941.9,607.2,1.18,125,44.4,326.6,"2,228",82.6,73,57.9,205.2,77.6
LGA32270,Local Government Area (LGA),Central Highlands (Qld),2019,Persons,118,"28,520",414.8,674.5,1.29,64,54.0,252.8,"1,314",47.4,34,53.0,131.1,73.3
LGA32270,Local Government Area (LGA),Central Highlands (Qld),2020,Persons,111,"28,490",389.2,528.8,1.08,74,66.9,289.1,"1,614",58.4,41,55.7,163.9,67.2
LGA32270,Local Government Area (LGA),Central Highlands (Qld),2021,Persons,120,"28,301",425.6,608.4,1.2,67,55.5,255.3,"1,322",48.3,39,57.7,141.6,72.5
LGA32270,Local Government Area (LGA),Central Highlands (Qld),2022,Persons,115,"28,543",401.5,558.1,1.02,57,49.5,204.2,"1,135",41.2,34,59.7,118.8,75.2
LGA32270,Local Government Area (LGA),Central Highlands (Qld),2023,Persons,132,"28,991",456.4,592.6,1.16,73,55.5,265.7,"1,201",43.0,45,61.1,159.8,71.3
LGA32310,Local Government Area (LGA),Charters Towers,2019,Persons,84,"11,890",706.5,516.9,0.99,29,34.5,209.0,491,44.9,15,51.7,,80.4
LGA32310,Local Government Area (LGA),Charters Towers,2020,Persons,98,"11,923",821.9,570.3,1.16,37,37.8,248.5,525,48.1,15,40.5,,79.0
LGA32310,Local Government Area (LGA),Charters Towers,2021,Persons,127,"11,920",1065.4,756.7,1.49,45,35.4,340.9,847,77.9,26,57.8,213.1,79.6
LGA32310,Local Government Area (LGA),Charters Towers,2022,Persons,104,"11,979",868.2,580.1,1.06,36,34.6,251.5,531,48.9,24,66.7,176.7,79.3
LGA32310,Local Government Area (LGA),Charters Towers,2023,Persons,114,"12,013",949.0,615.7,1.2,34,29.8,229.9,546,50.3,20,58.8,133.5,80.6
LGA32330,Local Government Area (LGA),Cherbourg,2019,Persons,14,"1,193",1174.5,538.9,1.05,6,42.0,,129,119.7,4,,,79.0
LGA32330,Local Government Area (LGA),Cherbourg,2020,Persons,12,"1,191",1039.4,538.9,1.05,5,42.4,,106,99.1,3,,,76.6
LGA32330,Local Government Area (LGA),Cherbourg,2021,Persons,13,"1,203",1112.8,538.9,1.05,6,42.1,,122,114.0,3,,,76.8
LGA32330,Local Government Area (LGA),Cherbourg,2022,Persons,18,"1,218",1448.1,538.9,1.05,9,48.2,,122,112.8,5,,,75.4
LGA32330,Local Government Area (LGA),Cherbourg,2023,Persons,15,"1,227",1182.0,538.9,1.05,5,37.1,,102,94.3,4,,,79.0
LGA32450,Local Government Area (LGA),Cloncurry,2019,Persons,11,"3,439",313.2,538.9,1.05,8,75.0,,140,41.8,4,,,71.7
LGA32450,Local Government Area (LGA),Cloncurry,2020,Persons,20,"3,530",559.5,538.9,1.05,11,54.5,,145,42.0,6,58.3,,74.0
LGA32450,Local Government Area (LGA),Cloncurry,2021,Persons,18,"3,697",485.7,538.9,1.05,13,75.0,,198,54.9,10,73.3,,72.0
LGA32450,Local Government Area (LGA),Cloncurry,2022,Persons,22,"3,751",574.4,538.9,1.05,17,79.2,,317,87.4,7,42.1,,65.0
LGA32450,Local Government Area (LGA),Cloncurry,2023,Persons,24,"3,836",631.9,538.9,1.05,13,55.6,,306,82.9,6,46.7,,74.3
LGA32500,Local Government Area (LGA),Cook,2019,Persons,25,"4,596",541.2,538.9,1.05,17,67.4,,336,75.4,13,75.9,,57.2
LGA32500,Local Government Area (LGA),Cook,2020,Persons,26,"4,610",564.5,538.9,1.05,16,60.0,,294,66.0,10,66.7,,47.5
LGA32500,Local Government Area (LGA),Cook,2021,Persons,27,"4,626",575.1,538.9,1.05,14,52.2,,219,49.0,6,45.8,,74.5
LGA32500,Local Government Area (LGA),Cook,2022,Persons,28,"4,667",607.2,538.9,1.05,18,63.3,,310,69.2,12,64.5,,68.8
LGA32500,Local Government Area (LGA),Cook,2023,Persons,20,"4,763",412.9,538.9,1.05,13,67.6,,287,62.9,10,73.9,,67.0
LGA32600,Local Government Area (LGA),Croydon,2019,Persons,1,284,196.3,538.9,1.05,0,,,2,6.3,0,,,
LGA32600,Local Government Area (LGA),Croydon,2020,Persons,1,278,400.0,538.9,1.05,1,,,12,45.3,1,,,
LGA32600,Local Government Area (LGA),Croydon,2021,Persons,1,276,503.5,538.9,1.05,1,,,17,66.2,1,,,
LGA32600,Local Government Area (LGA),Croydon,2022,Persons,1,275,404.9,538.9,1.05,1,,,15,60.4,1,,,
LGA32600,Local Government Area (LGA),Croydon,2023,Persons,1,277,502.0,538.9,1.05,1,,,7,28.7,1,,,
LGA32750,Local Government Area (LGA),Diamantina,2019,Persons,1,268,503.9,538.9,1.05,1,,,4,16.0,0,,,
LGA32750,Local Government Area (LGA),Diamantina,2020,Persons,2,265,785.9,538.9,1.05,1,,,17,66.1,1,,,
LGA32750,Local Government Area (LGA),Diamantina,2021,Persons,2,268,732.3,538.9,1.05,0,,,7,27.7,0,,,
LGA32750,Local Government Area (LGA),Diamantina,2022,Persons,1,269,456.0,538.9,1.05,1,,,8,31.8,0,,,
LGA32750,Local Government Area (LGA),Diamantina,2023,Persons,2,271,725.6,538.9,1.05,1,,,14,56.3,1,,,
LGA32770,Local Government Area (LGA),Doomadgee,2019,Persons,9,"1,439",608.0,538.9,1.05,6,,,152,108.4,4,,,
LGA32770,Local Government Area (LGA),Doomadgee,2020,Persons,8,"1,436",589.4,538.9,1.05,6,,,150,107.1,4,,,
LGA32770,Local Government Area (LGA),Doomadgee,2021,Persons,10,"1,436",688.0,538.9,1.05,7,,,141,100.5,4,,,67.5
LGA32770,Local Government Area (LGA),Doomadgee,2022,Persons,10,"1,443",664.8,538.9,1.05,6,,,148,105.7,4,,,61.0
LGA32770,Local Government Area (LGA),Doomadgee,2023,Persons,7,"1,466",500.5,538.9,1.05,5,,,87,61.1,3,,,
LGA32810,Local Government Area (LGA),Douglas,2019,Persons,88,"12,311",718.4,597.8,1.15,42,47.8,246.6,534,46.4,18,43.1,,76.0
LGA32810,Local Government Area (LGA),Douglas,2020,Persons,79,"12,369",642.4,500.8,1.02,45,57.0,267.8,668,58.1,27,60.0,176.8,66.4
LGA32810,Local Government Area (LGA),Douglas,2021,Persons,94,"12,438",759.5,593.7,1.17,43,45.8,248.0,591,51.3,22,51.1,128.5,77.0
LGA32810,Local Government Area (LGA),Douglas,2022,Persons,113,"12,654",889.1,683.7,1.25,54,48.3,333.0,942,80.7,25,46.4,154.5,76.5
LGA32810,Local Government Area (LGA),Douglas,2023,Persons,109,"12,820",853.0,653.1,1.27,49,45.0,295.8,860,73.0,25,51.1,174.1,77.4
LGA33100,Local Government Area (LGA),Etheridge,2019,Persons,1,735,196.3,538.9,1.05,1,,,4,6.3,0,,,
LGA33100,Local Government Area (LGA),Etheridge,2020,Persons,3,722,400.0,538.9,1.05,2,,,30,45.3,1,,,
LGA33100,Local Government Area (LGA),Etheridge,2021,Persons,4,717,503.5,538.9,1.05,1,,,44,66.2,1,,,
LGA33100,Local Government Area (LGA),Etheridge,2022,Persons,3,713,404.9,538.9,1.05,3,,,40,60.4,2,,,
LGA33100,Local Government Area (LGA),Etheridge,2023,Persons,4,719,502.0,538.9,1.05,2,,,19,28.7,1,,,
LGA33200,Local Government Area (LGA),Flinders (Qld),2019,Persons,12,"1,501",805.2,538.9,1.05,4,32.0,,102,73.0,2,,,79.5
LGA33200,Local Government Area (LGA),Flinders (Qld),2020,Persons,11,"1,501",708.3,538.9,1.05,6,59.1,,102,72.5,5,,,71.0
LGA33200,Local Government Area (LGA),Flinders (Qld),2021,Persons,10,"1,512",671.4,538.9,1.05,5,52.4,,71,50.4,3,,,74.5
LGA33200,Local Government Area (LGA),Flinders (Qld),2022,Persons,11,"1,526",696.9,538.9,1.05,5,50.0,,48,33.9,2,,,75.0
LGA33200,Local Government Area (LGA),Flinders (Qld),2023,Persons,11,"1,534",724.6,538.9,1.05,3,26.1,,87,61.0,1,,,84.8
LGA33220,Local Government Area (LGA),Fraser Coast,2019,Persons,"1,161","108,137",1073.9,589.5,1.13,412,35.4,248.5,"5,254",54.7,201,48.8,129.6,79.6
LGA33220,Local Government Area (LGA),Fraser Coast,2020,Persons,"1,131","109,934",1029.2,573.7,1.17,400,35.3,258.0,"5,694",58.6,183,45.8,129.0,79.9
LGA33220,Local Government Area (LGA),Fraser Coast,2021,Persons,"1,117","112,071",996.9,537.1,1.06,435,38.9,262.7,"6,008",61.1,212,48.7,144.9,79.1
LGA33220,Local Government Area (LGA),Fraser Coast,2022,Persons,"1,310","115,064",1138.8,582.9,1.06,426,32.5,244.8,"5,639",56.3,204,47.9,127.5,80.2
LGA33220,Local Government Area (LGA),Fraser Coast,2023,Persons,"1,370","117,931",1161.9,592.8,1.16,473,34.6,266.5,"6,034",59.1,220,46.4,135.6,80.4
LGA33360,Local Government Area (LGA),Gladstone,2019,Persons,301,"63,495",474.1,560.5,1.07,150,49.8,217.8,"2,258",37.1,89,59.3,129.8,75.1
LGA33360,Local Government Area (LGA),Gladstone,2020,Persons,359,"63,890",561.9,644.4,1.31,172,47.9,248.3,"3,084",50.4,92,53.5,136.9,75.8
LGA33360,Local Government Area (LGA),Gladstone,2021,Persons,321,"64,275",499.4,539.7,1.06,152,47.4,205.0,"2,196",35.8,75,49.3,103.8,75.8
LGA33360,Local Government Area (LGA),Gladstone,2022,Persons,387,"65,302",592.6,617.1,1.13,173,44.7,232.5,"2,933",47.3,95,54.9,128.7,77.1
LGA33360,Local Government Area (LGA),Gladstone,2023,Persons,400,"66,835",598.5,596.1,1.16,201,50.3,261.5,"3,285",51.9,91,45.3,123.2,74.9
LGA33430,Local Government Area (LGA),Gold Coast,2019,Persons,"3,767","614,435",613.1,478.6,0.92,"1,253",33.3,178.7,"18,546",32.5,611,48.8,90.2,81.5
LGA33430,Local Government Area (LGA),Gold Coast,2020,Persons,"3,662","626,342",584.7,449.7,0.92,"1,193",32.6,165.5,"17,719",30.5,565,47.4,81.0,81.7
LGA33430,Local Government Area (LGA),Gold Coast,2021,Persons,"3,944","633,598",622.5,468.8,0.92,"1,286",32.6,177.1,"20,009",34.2,660,51.3,94.4,82.1
LGA33430,Local Government Area (LGA),Gold Coast,2022,Persons,"4,536","647,178",700.9,517.7,0.94,"1,326",29.2,180.4,"20,635",34.6,611,46.1,85.2,82.2
LGA33430,Local Government Area (LGA),Gold Coast,2023,Persons,"4,231","666,087",635.2,468.3,0.91,"1,273",30.1,170.2,"19,961",32.6,611,48.0,83.5,82.3
LGA33610,Local Government Area (LGA),Goondiwindi,2019,Persons,97,"10,602",916.8,652.0,1.25,33,34.0,244.0,398,40.8,20,60.6,155.7,80.7
LGA33610,Local Government Area (LGA),Goondiwindi,2020,Persons,106,"10,514",1009.7,740.9,1.51,39,36.8,326.3,729,75.5,17,43.6,,80.0
LGA33610,Local Government Area (LGA),Goondiwindi,2021,Persons,73,"10,398",703.7,535.8,1.06,33,45.2,305.7,780,82.0,21,63.6,201.8,77.5
LGA33610,Local Government Area (LGA),Goondiwindi,2022,Persons,91,"10,416",874.9,577.9,1.05,29,31.9,231.6,364,38.4,14,48.4,,80.9
LGA33610,Local Government Area (LGA),Goondiwindi,2023,Persons,89,"10,462",852.0,553.2,1.08,24,27.0,192.2,400,42.1,14,58.4,,82.5
LGA33620,Local Government Area (LGA),Gympie,2019,Persons,435,"52,499",828.3,525.5,1.01,159,36.7,199.1,"1,845",38.6,87,54.7,110.8,79.9
LGA33620,Local Government Area (LGA),Gympie,2020,Persons,412,"53,026",776.4,501.3,1.02,160,38.9,218.8,"2,284",47.6,81,50.6,122.8,78.9
LGA33620,Local Government Area (LGA),Gympie,2021,Persons,488,"53,851",905.9,586.2,1.16,189,38.8,266.7,"3,146",64.8,92,48.7,144.7,79.0
LGA33620,Local Government Area (LGA),Gympie,2022,Persons,521,"55,114",945.0,574.7,1.05,192,36.9,241.3,"2,672",54.1,91,47.4,119.6,79.7
LGA33620,Local Government Area (LGA),Gympie,2023,Persons,523,"56,177",930.9,559.3,1.09,186,35.5,239.1,"2,887",57.7,88,47.6,122.9,79.5
LGA33800,Local Government Area (LGA),Hinchinbrook,2019,Persons,121,"10,891",1111.0,538.4,1.03,41,33.9,267.1,574,60.6,25,61.0,165.6,83.3
LGA33800,Local Government Area (LGA),Hinchinbrook,2020,Persons,134,"10,911",1228.1,563.0,1.15,39,29.1,248.2,558,58.9,18,46.2,,84.0
LGA33800,Local Government Area (LGA),Hinchinbrook,2021,Persons,113,"10,990",1028.2,498.2,0.98,32,28.3,236.1,639,67.2,15,46.9,,84.7
LGA33800,Local Government Area (LGA),Hinchinbrook,2022,Persons,161,"11,087",1452.2,626.1,1.14,38,23.6,223.1,379,39.7,16,42.1,,83.9
LGA33800,Local Government Area (LGA),Hinchinbrook,2023,Persons,150,"11,118",1349.2,602.9,1.18,46,30.7,278.6,573,60.0,22,47.8,147.7,82.5
LGA33830,Local Government Area (LGA),Hope Vale,2019,Persons,5,995,541.2,538.9,1.05,4,,,73,75.4,3,,,
LGA33830,Local Government Area (LGA),Hope Vale,2020,Persons,6,998,564.5,538.9,1.05,3,,,64,66.0,2,,,
LGA33830,Local Government Area (LGA),Hope Vale,2021,Persons,6,"1,002",575.1,538.9,1.05,3,,,47,49.0,1,,,
LGA33830,Local Government Area (LGA),Hope Vale,2022,Persons,6,"1,011",607.2,538.9,1.05,4,,,67,69.2,3,,,
LGA33830,Local Government Area (LGA),Hope Vale,2023,Persons,4,"1,031",412.9,538.9,1.05,3,,,62,62.9,2,,,
LGA33960,Local Government Area (LGA),Ipswich,2019,Persons,"1,028","219,896",467.3,554.3,1.06,469,45.6,234.5,"9,226",43.8,254,54.2,126.7,77.2
LGA33960,Local Government Area (LGA),Ipswich,2020,Persons,"1,125","226,779",496.0,579.8,1.18,520,46.2,251.1,"9,846",45.4,278,53.5,134.6,76.6
LGA33960,Local Government Area (LGA),Ipswich,2021,Persons,"1,141","233,316",488.9,565.2,1.11,536,47.0,248.9,"10,101",45.3,262,48.9,122.3,76.7
LGA33960,Local Government Area (LGA),Ipswich,2022,Persons,"1,411","242,692",581.3,661.6,1.21,638,45.2,286.9,"11,133",48.1,315,49.4,141.5,76.9
LGA33960,Local Government Area (LGA),Ipswich,2023,Persons,"1,292","251,200",514.2,573.2,1.12,604,46.7,261.6,"11,818",49.4,290,48.0,124.5,76.2
LGA33980,Local Government Area (LGA),Isaac,2019,Persons,44,"21,773",202.1,461.7,0.88,27,61.4,149.7,727,34.0,17,63.0,,67.7
LGA33980,Local Government Area (LGA),Isaac,2020,Persons,39,"22,141",176.1,421.9,0.86,22,56.4,129.1,426,19.6,10,45.5,,72.3
LGA33980,Local Government Area (LGA),Isaac,2021,Persons,56,"22,419",249.8,452.5,0.89,39,69.6,205.4,858,39.0,23,59.0,108.7,65.0
LGA33980,Local Government Area (LGA),Isaac,2022,Persons,52,"22,744",228.6,433.4,0.79,32,61.5,176.5,619,27.8,20,62.5,103.5,44.0
LGA33980,Local Government Area (LGA),Isaac,2023,Persons,54,"23,024",234.5,429.1,0.84,34,63.0,173.5,516,23.0,18,52.9,,61.3
LGA34420,Local Government Area (LGA),Kowanyama,2019,Persons,8,"1,116",684.5,538.9,1.05,6,,,169,152.3,3,,,
LGA34420,Local Government Area (LGA),Kowanyama,2020,Persons,8,"1,113",743.7,538.9,1.05,6,,,132,119.7,4,,,
LGA34420,Local Government Area (LGA),Kowanyama,2021,Persons,8,"1,107",690.1,538.9,1.05,7,,,141,128.2,3,,,
LGA34420,Local Government Area (LGA),Kowanyama,2022,Persons,1,"1,129",56.4,538.9,1.05,1,,,4,3.4,1,,,
LGA34420,Local Government Area (LGA),Kowanyama,2023,Persons,2,"1,140",167.5,538.9,1.05,2,,,29,25.7,1,,,
LGA34530,Local Government Area (LGA),Livingstone,2019,Persons,271,"38,548",703.0,540.5,1.04,107,39.5,222.3,"1,722",48.2,53,49.5,115.0,80.1
LGA34530,Local Government Area (LGA),Livingstone,2020,Persons,254,"39,206",647.9,476.4,0.97,101,39.8,190.8,"1,258",34.7,46,45.5,88.1,81.1
LGA34530,Local Government Area (LGA),Livingstone,2021,Persons,275,"39,877",689.6,507.4,1.0,99,36.0,187.7,"1,519",41.3,43,43.4,84.6,80.4
LGA34530,Local Government Area (LGA),Livingstone,2022,Persons,317,"40,901",775.0,569.6,1.04,109,34.4,217.6,"1,816",48.4,54,49.5,123.0,79.2
LGA34530,Local Government Area (LGA),Livingstone,2023,Persons,312,"41,906",744.5,518.8,1.01,121,38.8,215.8,"1,753",45.8,65,53.7,117.7,79.3
LGA34570,Local Government Area (LGA),Lockhart River,2019,Persons,4,648,541.2,538.9,1.05,2,,,47,75.4,2,,,
LGA34570,Local Government Area (LGA),Lockhart River,2020,Persons,4,650,564.5,538.9,1.05,2,,,42,66.0,1,,,
LGA34570,Local Government Area (LGA),Lockhart River,2021,Persons,4,653,575.1,538.9,1.05,2,,,31,49.0,1,,,
LGA34570,Local Government Area (LGA),Lockhart River,2022,Persons,4,658,607.2,538.9,1.05,3,,,44,69.2,2,,,
LGA34570,Local Government Area (LGA),Lockhart River,2023,Persons,3,672,412.9,538.9,1.05,2,,,40,62.9,1,,,
LGA34580,Local Government Area (LGA),Lockyer Valley,2019,Persons,281,"41,020",684.9,595.0,1.14,118,42.0,244.4,"1,891",49.2,57,48.3,122.9,78.7
LGA34580,Local Government Area (LGA),Lockyer Valley,2020,Persons,229,"41,366",553.5,469.9,0.96,96,41.9,196.2,"1,522",39.4,49,51.0,103.2,77.7
LGA34580,Local Government Area (LGA),Lockyer Valley,2021,Persons,276,"41,750",661.0,547.3,1.08,129,46.7,255.7,"1,899",48.8,71,55.0,145.4,76.4
LGA34580,Local Government Area (LGA),Lockyer Valley,2022,Persons,309,"42,628",724.8,594.5,1.08,103,33.3,203.5,"1,590",40.2,53,51.5,107.4,80.0
LGA34580,Local Government Area (LGA),Lockyer Valley,2023,Persons,303,"43,847",690.9,558.0,1.09,135,44.6,256.6,"2,181",53.7,64,47.4,123.2,77.1
LGA34590,Local Government Area (LGA),Logan,2019,Persons,"1,680","335,955",500.1,569.6,1.09,735,43.8,218.4,"13,776",42.9,377,51.3,113.5,77.8
LGA34590,Local Government Area (LGA),Logan,2020,Persons,"1,706","343,821",496.2,544.9,1.11,783,45.9,227.6,"14,196",43.3,434,55.4,127.9,76.4
LGA34590,Local Government Area (LGA),Logan,2021,Persons,"1,885","350,673",537.5,575.0,1.13,824,43.7,232.5,"14,122",42.4,435,52.8,124.1,77.2
LGA34590,Local Government Area (LGA),Logan,2022,Persons,"2,334","363,059",642.9,683.0,1.25,923,39.5,254.7,"15,748",45.8,474,51.4,132.5,78.7
LGA34590,Local Government Area (LGA),Logan,2023,Persons,"2,122","377,773",561.7,588.7,1.15,909,42.8,245.3,"15,659",43.8,472,51.9,128.1,77.5
LGA34710,Local Government Area (LGA),Longreach,2019,Persons,37,"3,654",1012.6,752.2,1.44,13,35.1,,170,49.6,4,30.8,,83.6
LGA34710,Local Government Area (LGA),Longreach,2020,Persons,34,"3,651",931.3,727.1,1.48,13,38.2,,211,61.8,8,61.5,,80.0
LGA34710,Local Government Area (LGA),Longreach,2021,Persons,34,"3,691",921.2,699.9,1.38,10,29.4,,137,39.8,6,60.0,,83.0
LGA34710,Local Government Area (LGA),Longreach,2022,Persons,45,"3,721",1209.4,872.3,1.59,17,37.8,,226,65.1,10,58.8,,81.5
LGA34710,Local Government Area (LGA),Longreach,2023,Persons,34,"3,737",909.8,672.3,1.31,12,35.3,,187,53.7,5,41.7,,83.0
LGA34770,Local Government Area (LGA),Mackay,2019,Persons,739,"119,529",618.3,580.7,1.11,288,39.0,221.4,"5,045",44.7,148,51.4,115.8,79.0
LGA34770,Local Government Area (LGA),Mackay,2020,Persons,684,"121,395",563.4,514.8,1.05,274,40.1,204.9,"4,752",41.6,150,54.7,114.8,79.5
LGA34770,Local Government Area (LGA),Mackay,2021,Persons,785,"123,148",637.4,569.1,1.12,310,39.5,227.3,"5,524",47.7,170,54.8,127.9,79.3
LGA34770,Local Government Area (LGA),Mackay,2022,Persons,868,"124,950",694.7,599.3,1.09,313,36.1,219.1,"4,872",41.6,151,48.2,109.6,79.2
LGA34770,Local Government Area (LGA),Mackay,2023,Persons,912,"126,907",718.6,611.2,1.19,351,38.5,240.8,"5,345",45.1,186,53.0,128.9,79.3
LGA34800,Local Government Area (LGA),McKinlay,2019,Persons,7,841,805.2,538.9,1.05,2,,,57,73.0,1,,,
LGA34800,Local Government Area (LGA),McKinlay,2020,Persons,6,841,708.3,538.9,1.05,4,,,57,72.5,3,,,
LGA34800,Local Government Area (LGA),McKinlay,2021,Persons,6,847,671.4,538.9,1.05,3,,,40,50.4,2,,,
LGA34800,Local Government Area (LGA),McKinlay,2022,Persons,6,855,696.9,538.9,1.05,3,,,27,33.9,1,,,
LGA34800,Local Government Area (LGA),McKinlay,2023,Persons,6,860,724.6,538.9,1.05,2,,,49,61.0,1,,,
LGA34830,Local Government Area (LGA),Mapoon,2019,Persons,2,438,541.2,538.9,1.05,2,,,32,75.4,1,,,
LGA34830,Local Government Area (LGA),Mapoon,2020,Persons,2,440,564.5,538.9,1.05,1,,,28,66.0,1,,,
LGA34830,Local Government Area (LGA),Mapoon,2021,Persons,3,441,575.1,538.9,1.05,1,,,21,49.0,1,,,
LGA34830,Local Government Area (LGA),Mapoon,2022,Persons,3,445,607.2,538.9,1.05,2,,,30,69.2,1,,,
LGA34830,Local Government Area (LGA),Mapoon,2023,Persons,2,454,412.9,538.9,1.05,1,,,27,62.9,1,,,
LGA34860,Local Government Area (LGA),Maranoa,2019,Persons,90,"12,835",701.2,596.4,1.14,38,42.2,270.2,599,49.9,19,50.0,,78.3
LGA34860,Local Government Area (LGA),Maranoa,2020,Persons,77,"12,891",597.3,494.7,1.01,25,32.5,167.7,473,39.3,15,60.0,,81.8
LGA34860,Local Government Area (LGA),Maranoa,2021,Persons,103,"12,957",794.9,668.4,1.32,42,40.8,299.6,554,45.8,18,42.9,,79.2
LGA34860,Local Government Area (LGA),Maranoa,2022,Persons,89,"13,099",679.4,552.4,1.01,34,38.2,233.4,725,59.5,14,41.2,,80.6
LGA34860,Local Government Area (LGA),Maranoa,2023,Persons,116,"13,255",875.1,722.9,1.41,52,44.8,369.3,985,80.1,32,61.5,227.3,76.4
LGA34880,Local Government Area (LGA),Mareeba,2019,Persons,157,"22,681",692.2,502.6,0.96,73,46.5,252.4,"1,106",53.1,34,46.6,127.6,77.2
LGA34880,Local Government Area (LGA),Mareeba,2020,Persons,185,"23,010",804.0,590.0,1.2,72,38.9,266.8,"1,390",66.0,35,48.6,142.6,78.9
LGA34880,Local Government Area (LGA),Mareeba,2021,Persons,161,"23,171",694.8,493.3,0.97,70,43.5,244.2,"1,189",56.2,34,48.6,127.4,77.1
LGA34880,Local Government Area (LGA),Mareeba,2022,Persons,209,"23,367",894.4,613.6,1.12,84,40.2,280.3,"1,313",61.8,47,56.0,161.1,79.6
LGA34880,Local Government Area (LGA),Mareeba,2023,Persons,187,"23,702",789.0,533.5,1.04,82,43.9,268.3,"1,138",52.9,39,47.6,137.7,78.4
LGA35010,Local Government Area (LGA),Moreton Bay,2019,Persons,"3,077","467,314",658.4,553.2,1.06,"1,134",36.9,212.7,"18,112",41.5,548,48.3,106.7,80.6
LGA35010,Local Government Area (LGA),Moreton Bay,2020,Persons,"2,917","476,622",612.0,504.8,1.03,"1,085",37.2,199.5,"18,008",40.6,533,49.1,101.8,79.9
LGA35010,Local Government Area (LGA),Moreton Bay,2021,Persons,"3,304","484,353",682.1,544.5,1.07,"1,203",36.4,212.8,"18,382",40.9,563,46.8,103.3,80.0
LGA35010,Local Government Area (LGA),Moreton Bay,2022,Persons,"3,658","496,772",736.4,575.5,1.05,"1,200",32.8,207.9,"18,321",39.9,539,44.9,95.3,81.2
LGA35010,Local Government Area (LGA),Moreton Bay,2023,Persons,"3,505","510,104",687.1,531.1,1.04,"1,179",33.6,202.1,"18,824",40.1,571,48.4,101.8,80.8
LGA35250,Local Government Area (LGA),Mornington,2019,Persons,6,"1,065",608.0,538.9,1.05,5,,,113,108.4,3,,,
LGA35250,Local Government Area (LGA),Mornington,2020,Persons,6,"1,063",589.4,538.9,1.05,5,,,111,107.1,3,,,
LGA35250,Local Government Area (LGA),Mornington,2021,Persons,7,"1,062",688.0,538.9,1.05,5,,,104,100.5,3,,,
LGA35250,Local Government Area (LGA),Mornington,2022,Persons,7,"1,068",664.8,538.9,1.05,5,,,110,105.7,3,,,
LGA35250,Local Government Area (LGA),Mornington,2023,Persons,5,"1,085",500.5,538.9,1.05,4,,,64,61.1,3,,,
LGA35300,Local Government Area (LGA),Mount Isa,2019,Persons,90,"19,160",471.0,697.5,1.34,64,70.8,408.6,"1,377",73.9,36,55.6,227.0,64.7
LGA35300,Local Government Area (LGA),Mount Isa,2020,Persons,108,"19,311",560.6,889.7,1.81,65,60.3,418.7,"1,260",67.2,35,53.2,221.4,69.1
LGA35300,Local Government Area (LGA),Mount Isa,2021,Persons,98,"19,222",510.2,769.8,1.52,60,60.7,372.0,"1,298",69.6,35,59.0,220.8,71.5
